Id,Sentiment,Text Tweet,Preprocessed,synthetic
22,0,"Jelek ah jelek Pantas film Dimension tidak pernah dirilis, akting kamu begini ternyata /ga ",jelek jelek film dimension rilis akting ga,True
149,1,"10. Kalaupun mau bikin film horror, film Danur bisa jadi rujukan .. ringan tapi menakutkan ",10 film horror film danur rujuk ringan takut,True
70,0,Film e hambar,film e hambar,True
1,0,Jelek filmnya... apalagi si ernest gak mutu bgt actingnya... film sampah,jelek film ernest gak mutu actingnya film sampah,True
133,1,Nonton Film The Guys. Filmnya ngakak Abis ada sedihnya juga film dengan paket yg komplit hehehehe Sukses terus @radityadika,nonton film film ngakak sedih film paket komplit hehehehe sukses,True
12,0,awal bulan ini nonton dua film Indonesia di bioskop: kartini dan critical eleven. penggambaran kartini dan ale juga anya terlalu lemah. :( ,nonton film indonesia bioskop kartini critical eleven gambar kartini ale anya lemah,True
90,0,Ancur bgt itu film. Jelekk,ancur film jelekk,True
46,0,jadi gue nonton The Mummy ini karena seseorang bilang film nya bagus. tapi kemudian setelah keluar dari bioskop merasa menyesal...,nonton mummy bilang film bagus bioskop sesal,True
34,0,"Memang malah kelihatan aneh kalau ada film besutan Marvel yang ga ada post-credit scene nya,kaya film yg habis saya tonton,#Logan.",aneh film besut marvel ga post credit scene kaya film habis tonton log,True
177,1,"RT @GreatBos: Jarang nonton movie Indonesia Tapi. Yang judulnya Syahadat Cinta, bagus Pemirsa, Recommended .. Jalan ceritanya SERU! .. Hoo…",jarang nonton movie indonesia judul syahadat cinta bagus pirsa recommended cerita seru hoo,True
78,0,"Entah aku yg kurang belajar sejarah apa gimana, tapi entah kenapa konflik yg ditampilkan di film Kartini kaya kurang memenuhi ekspektasi aja",ajar sejarah konflik tampil film kartini kaya penuh ekspektasi,True
45,0,Film macam apa ini? Nonton nya bikin gue menderita -_-,film nonton derita,True
155,1,"Dan sy bahagia krn film sebagus @filmziarah ditonton oleh mrk. Kalaupun mrk ditugasi gurunya, gurunya itu bagus #filmziarah",bahagia krn film bagus tonton mrk mrk tugas guru guru bagus filmziarah,True
73,0,"Mau bilang jelek ya bilang aja, sekalipun yg buat film itu teman sendiri. Sebut ""filmya bagus"" padahal biasa aja ngga bkin tmen lu maju sih.",bilang jelek bilang film filmya bagus ngga bkin tmen maju,True
26,0,"baru selesai nonton film GOAL 3, ternyata penurunan kualitas film nya drastis parah.",selesai nonton film goal 3 turun kualitas film drastis parah,True
47,0,"Semalam nonton film ini, paginya ane download, malem langsung nonton.. ane smpai begadang.. hasilnya? Ane Kecewa... http://fb.me/13sZi5lbC ",malam nonton film pagi download malem nonton begadang hasil kecewa,True
121,1,Sekarang lagi ada film yang bagus banget di bioskop. Judulnya Ziarah. Film Indonesia yang patut diapresiasi.,film bagus bioskop judul ziarah film indonesia patut apresiasi,True
56,0,Jenuh nonton film... hambar,jenuh nonton film hambar,True
94,0,Filmnya aja ngehek...... ini seriesnya ngehek juga ga,film ngehek seriesnya ngehek ga,True
107,1,Film kartini.. Meski aku agak telat nontonnya. film ini bagus banget...kalian sukses mendeliver cerita dan pesan.. good job guys... ,film kartini telat nontonnya film bagus sukses mendeliver cerita pesan good job,True
63,0,@pandji @InsyaAllahSah Film busuk dan artis dungu merusak bhineka,film busuk artis dungu rusak bhineka,True
48,0,"Aku takut kecewa nonton film Danur, takut ga sesuai ekspetasi ketika di buku. Mikir panjang, serius.",takut kecewa nonton film danur takut ga ekspetasi buku mikir serius,True
61,0,"Agak aneh film terbaru Conan, baru kali ini gk spektakuler. Tp openingnya hancurin gedung sih",aneh film baru conan gk spektakuler openingnya hancurin,True
81,0,Flm apa ini :) arah dan tujuannya nggak jelas.. Nyesel download ! Sabar... Ini ujian ! — menonton Hangout Film,flm arah tuju nyesel download sabar uji tonton hangout film,True
26,0,"baru selesai nonton film GOAL 3, ternyata penurunan kualitas film nya drastis parah.",selesai nonton film goal 3 turun kualitas film drastis parah,True
36,0,adanya film critical eleven ini jadi merusak image Ale Anya di kepalaku :(,film critical eleven rusak image ale anya kepala,True
1,0,Jelek filmnya... apalagi si ernest gak mutu bgt actingnya... film sampah,jelek film ernest gak mutu actingnya film sampah,True
8,0,Kecewa parah sama film the guys. Dear @radityadika sorry to say this.,kecewa parah film dear sorry say this,True
113,1,"Agak kebanyakan nangis2nya untuk selera saya, tapi secara keseluruhan sy kagum dengan film #Kartini.",banyak nangis2nya selera kagum film kartini,True
99,0,"Film danur nggak seperti novelnya. Harapan lebih serem ternyata cuman bikin boring. Sorry teh, tapi novelnya lebih bagus :)",film danur novel harap rem cuman boring sorry teh novel bagus,True
180,1,"Sudah nonton Critical Eleven. Menyenangkan kok, masuk kategori film Indonesia yang wajib tonton lah.",nonton critical eleven senang kategori film indonesia wajib tonton,True
47,0,"Semalam nonton film ini, paginya ane download, malem langsung nonton.. ane smpai begadang.. hasilnya? Ane Kecewa... http://fb.me/13sZi5lbC ",malam nonton film pagi download malem nonton begadang hasil kecewa,True
127,1,"@CenayangFilm mbah, cucumu barusan nonton Night Bus. gila, keren gini ya. tinggal dikit lagi layarnya di bandung mbah, kasian :(",mbah cucu barusan nonton night bus gila keren dikit layar bandung mbah kasi,True
56,0,Jenuh nonton film... hambar,jenuh nonton film hambar,True
14,0,"Btw Danur jelek banget, gausah ditonton Hans @hansdavidian gue kebayang lo bakal #meantweets soal film ini ntar! Lol",danur jelek gausah tonton hans bayang meantweets film,True
28,0,ogah nonton lagi saya. Kecewa ama itu film ,nonton kecewa film,True
78,0,"Entah aku yg kurang belajar sejarah apa gimana, tapi entah kenapa konflik yg ditampilkan di film Kartini kaya kurang memenuhi ekspektasi aja",ajar sejarah konflik tampil film kartini kaya penuh ekspektasi,True
130,1,"Papa mama aku juga ikut nonton , mereka termasuk critical sm Film Indonesia,mereka blg film ini Bagus sekali :) terimakasi @Hanungbramantyo",papa mama nonton critical film indonesia blg film bagus terimakasi,True
109,1,"pokoknya kalian harus nonton film kartini, asli KEREN ! @LegacyPictures @Hanungbramantyo nonton di bioskop ya, bikinnya susah loh",pokok nonton film kartini asli keren nonton bioskop bikin susah,True
154,1,Ini salah satu film yg simple tapi hasilnya luarbiasa. Ga aneh film #GetOut dapet critical acclaim.,film simple hasil luarbiasa ga aneh film getout dapet critical acclaim,True
14,0,"Btw Danur jelek banget, gausah ditonton Hans @hansdavidian gue kebayang lo bakal #meantweets soal film ini ntar! Lol",danur jelek gausah tonton hans bayang meantweets film,True
187,1,"41 Vlog dan nunggu 22 hari setelah tanggal rilis baru nonton, kece banget, cerita yang tak tertebak sama sekali. Film THE GUYS @radityadika",41 vlog nunggu 22 rilis nonton kece cerita tebak film,True
56,0,Jenuh nonton film... hambar,jenuh nonton film hambar,True
115,1,#DANUR film horor Indonesia terlaris sepanjang masa dengan 2.690.000 penonton sejak tayang 30 Maret 2017. #ManojPunjabi #DanurMovie,danur film horor indonesia laris 2 690 000 tonton tayang 30 maret 2017 manojpunjabi danurmovie,True
7,0,"Kecewa dgn salah satu aktornya yg ternyata pendukung penista agama. Ah, saya harus bersabar utk tak menonton film ini.",kecewa aktor dukung nista agama sabar tonton film,True
3,0,@beexkuanlin Sepanjang film gwa berkata kasar terus pada bapaknya,film kasar bapak,True
111,1,"Tentang Get Out. kalo masih ada, cepetan nonton. mending nonton ini dulu daripada Fast Furious 8 http://tz.ucweb.com/4_OaOo ",get out cepetan nonton mending nonton fast furious 8,True
151,1,Berikut 5 film horor Indonesia berpendapatan tinggi dalam 10 tahun terakhir. Dapatkan tiket @DanurMovie di http://bit.ly/belidanur,5 film horor indonesia dapat 10 dapat tiket,True
107,1,Film kartini.. Meski aku agak telat nontonnya. film ini bagus banget...kalian sukses mendeliver cerita dan pesan.. good job guys... ,film kartini telat nontonnya film bagus sukses mendeliver cerita pesan good job,True
18,0,satu-satunya kerugian nonton film action itu.. aktornya jadi keliatan jelek :p,satu rugi nonton film action aktor liat jelek p,True
38,0,Dibalik novel yang diangkat jadi film. Terus jadinya kurang. Sesungguhny ada campur tangan produser yang sok tau dengan embel2 lebih menjual,balik novel angkat film sesungguhny campur tangan produser sok tau embel2 jual,True
115,1,#DANUR film horor Indonesia terlaris sepanjang masa dengan 2.690.000 penonton sejak tayang 30 Maret 2017. #ManojPunjabi #DanurMovie,danur film horor indonesia laris 2 690 000 tonton tayang 30 maret 2017 manojpunjabi danurmovie,True
15,0,"Film Kartini trlalu singkat, sehingga penonton yg mungkin blm baca biografi jelas ttg Kartini agak bingung. Saya sndiri emg blm baca bukuny.",film kartini trlalu singkat tonton blm baca biografi kartini bingung sndiri blm baca bukuny,True
192,1,Film Kartini *sangat niat banget lihat film ini dan keren sekali dimana banyak scene2 yg sy harus menitikkan air mata #filmkartini #kartini ,film kartini niat lihat film keren scene2 titik air mata filmkartini kartini,True
119,1,"Kalo lagi nyari film comedy, ini recomended nih... Lucu parah! Asli! ",nyari film comedy recomended lucu parah asli,True
28,0,ogah nonton lagi saya. Kecewa ama itu film ,nonton kecewa film,True
39,0,karena ga respect kelakuan si dian sastro ...film itu jadi hambar.... ga bermutu...!!! ,ga respect laku dian sastro film hambar ga mutu,True
185,1,"Film The Guys wajib ditonton bagi kamu yang sayang orang tua, sahabat yang baik, creatif dan cinta kebebasan. Kereen bgt kak @radityadika",film wajib tonton sayang tua sahabat creatif cinta bebas kereen kak,True
17,0,Yang udah nonton film Alien kok pada kecewa ya. Jadi ragu buat nonton.,nonton film alien kecewa ragu nonton,True
86,0,"Intinya, kmren kecewa bgt sama @cinema21 krna mmbiarkan anak kecil nnton film dewasa & jam tayang malam (20.30 WIB) pula #CriticalEleven",inti kmren kecewa krna mmbiarkan anak nnton film dewasa jam tayang malam 20 30 criticaleleven,True
126,1,Tp rasa bangga-nya pasti akan berkali2 lipat kalo film perdananya bisa meledak di pasaran dan tercatat menjadi film terlaris.,bangga berkali2 lipat film perdana ledak pasar catat film laris,True
44,0,Sayang banget ketika ada film lokal yang bagus tapi budgetnya kurang jadi layar yang bisa di tonton jadi terbatas banget. sayang banget,sayang film lokal bagus budgetnya layar tonton batas sayang,True
25,0,"Banyak adegan penting yang di potong, jadinya merusak film itu sendiri ",adegan potong rusak film,True
145,1,Bahagia telah dipertemukan dengan film keren ini ,bahagia temu film keren,True
13,0,"Nonton film #Kartini miris , ternyata di jaman itu dan jaman sekarang bangsa kita tetap bodoh, Serakah, Gila kawin .. IRONIS !! #CelotehPagi",nonton film kartini miris jaman jaman bangsa bodoh serakah gila kawin ironis celotehpagi,True
25,0,"Banyak adegan penting yang di potong, jadinya merusak film itu sendiri ",adegan potong rusak film,True
68,0,Naruto adalah film paling bodoh ke-8 haha #faktanya #quote,naruto film bodoh 8 fakta quote,True
138,1,"90.4| Film ""Kartini"" bisa ditonton oleh semua umur. Karena film ini selain menghibur juga mendidik dan menginspirasi #FFF",90 4 film kartini tonton umur film hibur didik inspirasi fff,True
67,0,"Banyak yang bilang, film ini jelek. Daur ulang yang gagal. Di imdb dan ratattote aja ratingnya anjlok. Tp menurutku, aku suka sama film ini",bilang film jelek daur ulang gagal imdb ratattote ratingnya anjlok turut suka film,True
109,1,"pokoknya kalian harus nonton film kartini, asli KEREN ! @LegacyPictures @Hanungbramantyo nonton di bioskop ya, bikinnya susah loh",pokok nonton film kartini asli keren nonton bioskop bikin susah,True
146,1,Film Kartini bagus bangettt!!!! Wajib ditonton!,film kartini bagus wajib tonton,True
111,1,"Tentang Get Out. kalo masih ada, cepetan nonton. mending nonton ini dulu daripada Fast Furious 8 http://tz.ucweb.com/4_OaOo ",get out cepetan nonton mending nonton fast furious 8,True
111,1,"Tentang Get Out. kalo masih ada, cepetan nonton. mending nonton ini dulu daripada Fast Furious 8 http://tz.ucweb.com/4_OaOo ",get out cepetan nonton mending nonton fast furious 8,True
34,0,"Memang malah kelihatan aneh kalau ada film besutan Marvel yang ga ada post-credit scene nya,kaya film yg habis saya tonton,#Logan.",aneh film besut marvel ga post credit scene kaya film habis tonton log,True
111,1,"Tentang Get Out. kalo masih ada, cepetan nonton. mending nonton ini dulu daripada Fast Furious 8 http://tz.ucweb.com/4_OaOo ",get out cepetan nonton mending nonton fast furious 8,True
8,0,Kecewa parah sama film the guys. Dear @radityadika sorry to say this.,kecewa parah film dear sorry say this,True
168,1,nih film komedi lucu bangt bahasa jawa https://t.co/46I52na21l https://t.co/TopkrZd0DZ,film komedi lucu bangt bahasa jawa,True
113,1,"Agak kebanyakan nangis2nya untuk selera saya, tapi secara keseluruhan sy kagum dengan film #Kartini.",banyak nangis2nya selera kagum film kartini,True
83,0,Kurang mengerti sama film nya the mummy..,erti film mummy,True
42,0,"1. Insidious (2010) Meski creepy dan bagian awalnya bikin tegang, bagian akhir film ini justru terasa agak datar. Hal tersebut berpengaruh+",1 insidious 2010 creepy tegang film datar pengaruh,True
169,1,Awalnya sih sempet khawatir setiap liat film adaptasi dr novel takut gak sesuai ekspektasi tp #CriticalEleven malah bikin speechless.,sempet khawatir liat film adaptasi novel takut gak ekspektasi criticaleleven speechless,True
101,1,"Keren bang flm lo @radityadika persahabatan, keluarga dan cinta kentel banget. Tokoh pemain pas semua keren bang",keren flm sahabat keluarga cinta kentel tokoh main keren,True
6,0,tolong editingnya yg bagus ya. Saya sering kecewa dgn film indonesia. Ditunggu filmnya!!,editingnya bagus kecewa film indonesia tunggu film,True
180,1,"Sudah nonton Critical Eleven. Menyenangkan kok, masuk kategori film Indonesia yang wajib tonton lah.",nonton critical eleven senang kategori film indonesia wajib tonton,True
26,0,"baru selesai nonton film GOAL 3, ternyata penurunan kualitas film nya drastis parah.",selesai nonton film goal 3 turun kualitas film drastis parah,True
64,0,"Kecewa dgn plot cerita film dengan the guys, critanya seakan lompat ga ada proses visual yg bs bikin kta mengerti mengapa amira suka sm alfi",kecewa plot cerita film critanya akan lompat ga visual erti amira suka alf,True
187,1,"41 Vlog dan nunggu 22 hari setelah tanggal rilis baru nonton, kece banget, cerita yang tak tertebak sama sekali. Film THE GUYS @radityadika",41 vlog nunggu 22 rilis nonton kece cerita tebak film,True
184,1,ga sabar nunggu Bluray nya. pasti banyak special feature yang keren. lebih lucu kalo ada bloopernya,ga sabar nunggu bluray special feature keren lucu bloopernya,True
59,0,"film jelek, jelas. Ga ada isinya.",film jelek ga isi,True
109,1,"pokoknya kalian harus nonton film kartini, asli KEREN ! @LegacyPictures @Hanungbramantyo nonton di bioskop ya, bikinnya susah loh",pokok nonton film kartini asli keren nonton bioskop bikin susah,True
198,1,@filmziarah film yang tenang dan menghanyutkan. Salut dengan Mbah Ponco yg bisa membawakan karakter Mbah Sri dengan sangat baik. #FilmZiarah,film tenang hanyut salut mbah ponco bawa karakter mbah sri filmziarah,True
121,1,Sekarang lagi ada film yang bagus banget di bioskop. Judulnya Ziarah. Film Indonesia yang patut diapresiasi.,film bagus bioskop judul ziarah film indonesia patut apresiasi,True
33,0,The mummy film yg terasa mulai aneh sejak pertengahan filmnya #mummy,mummy film aneh tengah film mummy,True
181,1,nah ini. coba nonton filmnya deh. asik parah ,coba nonton film asik parah,True
150,1,Banyak moral yg bisa dipetik dari film wonder woman. Salah satunya adalah menjaga auratmu dr cowok hidung belang ?,moral petik film wonder woman satu jaga aurat cowok hidung belang,True
21,0,"Film King Arthur itu tidak jelek namun juga tidak bagus. Biasa saja, cenderung mudah dilupakan.",film king arthur jelek bagus cenderung mudah lupa,True
198,1,@filmziarah film yang tenang dan menghanyutkan. Salut dengan Mbah Ponco yg bisa membawakan karakter Mbah Sri dengan sangat baik. #FilmZiarah,film tenang hanyut salut mbah ponco bawa karakter mbah sri filmziarah,True
70,0,Film e hambar,film e hambar,True
112,1,Saya suka video @YouTube http://youtu.be/JxTmtJ0Fc2U?a  TRAILER FILM THE GUYS (di bioskop 13 April 2017),suka video trailer film bioskop 13 april 2017,True
4,0,Ane ga suka fast and furious..menurutku kok jelek ya tu film,ga suka fast and furious turut jelek film,True
94,0,Filmnya aja ngehek...... ini seriesnya ngehek juga ga,film ngehek seriesnya ngehek ga,True
75,0,Kadang lebih gampang nilai film jelek ketimbang nilai film bagus. Mbuh.,kadang gampang nilai film jelek ketimbang nilai film bagus,True
190,1,Abis ntn film Kartini. Bnr2 menginspirasi dan makin membuka pikiran.,ntn film kartini bnr2 inspirasi buka pikir,True
62,0,"@askmenfess Film yang bikin emosional, bener-bener nyedot emosi.",film emosional bener bener nyedot emosi,True
94,0,Filmnya aja ngehek...... ini seriesnya ngehek juga ga,film ngehek seriesnya ngehek ga,True
95,0,Kurang suka sama film #pesbukers cewe2 terllu terbuka penampilannya. Kurang baik klo di tonton anak kecil,suka film pesbukers cewe2 terllu buka tampil klo tonton anak,True
152,1,Trust me. #GetOut itu tipe film paling nyaman dinikmati saat kita gak tau sama sekali filmnya mau kemana. Kalau sudah baca sana-sini ya beda,trust me getout tipe film nyaman nikmat gak tau film baca beda,True
55,0,Ka @selliyamanto udah nonton #MembabiButa? Agak kecewa nonton film tu,ka nonton membabibuta kecewa nonton film,True
137,1,"Dan film ZIARAH ini muatannya berlapis. Tentang hidup, tentang cinta, tentang sejarah, tentang misteri, banyak sekali yang bisa disimak.",film ziarah muat lap cinta sejarah misteri simak,True
131,1,"Sumpah film danur bagus banget. yg ini nihh baru dapat film yang kenyataan bener,..seru bikin ngageting #DanurMovie",sumpah film danur bagus nihh film nyata bener seru ngageting danurmovie,True
31,0,"Sebenernya nggak ada yang salah sama akting Prilly di film Danur menurut aku oke oke aja. Yang kurang greget itu ceritanya sih, kurang kuat.",sebenernya akting prilly film danur oke oke greget cerita kuat,True
40,0,sebnarnya ini film lumyan bgus..sayangnya aktor n aktrisnya dari rusia jadi filmnya trsa hambar,sebnarnya film lumyan bgus sayang aktor n aktris rusia film hambar,True
36,0,adanya film critical eleven ini jadi merusak image Ale Anya di kepalaku :(,film critical eleven rusak image ale anya kepala,True
152,1,Trust me. #GetOut itu tipe film paling nyaman dinikmati saat kita gak tau sama sekali filmnya mau kemana. Kalau sudah baca sana-sini ya beda,trust me getout tipe film nyaman nikmat gak tau film baca beda,True
6,0,tolong editingnya yg bagus ya. Saya sering kecewa dgn film indonesia. Ditunggu filmnya!!,editingnya bagus kecewa film indonesia tunggu film,True
66,0,"bnyak yg bilang film Mummy jelek, pdahl pengen nonton",bilang film mummy jelek ken nonton,True
75,0,Kadang lebih gampang nilai film jelek ketimbang nilai film bagus. Mbuh.,kadang gampang nilai film jelek ketimbang nilai film bagus,True
4,0,Ane ga suka fast and furious..menurutku kok jelek ya tu film,ga suka fast and furious turut jelek film,True
79,0,"Film itu kalau byk di sensor, rasanya g ada, hambar",film byk sensor g hambar,True
134,1,Sumpah ini film bagus bngt! Nonton berkali-kali gapernah bosen film the guys sangat menginspirasi tnx bang udah buat film ini @radityadika,sumpah film bagus bngt nonton kali gapernah bosen film inspirasi film,True
118,1,"Nonton Get Out bener2 gk punya ekspektasi apa2, cuma tertarik karna ini filmnya Jordan Peele, dan puas!! Keren parah, film sakit jiwa ini.",nonton get out bener2 gk ekspektasi apa2 tarik karna film jordan peele puas keren parah film sakit jiwa,True
113,1,"Agak kebanyakan nangis2nya untuk selera saya, tapi secara keseluruhan sy kagum dengan film #Kartini.",banyak nangis2nya selera kagum film kartini,True
94,0,Filmnya aja ngehek...... ini seriesnya ngehek juga ga,film ngehek seriesnya ngehek ga,True
179,1,"Masih belun moveon dari #CriticalEleven dan ini bikin saya belajar satu hal. Buku yg diadaptasi ke film, gak bisa kita samakan kualitasnya",bun moveon criticaleleven ajar buku adaptasi film gak sama kualitas,True
62,0,"@askmenfess Film yang bikin emosional, bener-bener nyedot emosi.",film emosional bener bener nyedot emosi,True
185,1,"Film The Guys wajib ditonton bagi kamu yang sayang orang tua, sahabat yang baik, creatif dan cinta kebebasan. Kereen bgt kak @radityadika",film wajib tonton sayang tua sahabat creatif cinta bebas kereen kak,True
194,1,harusnya memang begini... Film kartini memang harus di tonton generasi muda http://fb.me/6tQqDGGLJ ,film kartini tonton generasi muda,True
79,0,"Film itu kalau byk di sensor, rasanya g ada, hambar",film byk sensor g hambar,True
136,1,Nangis itu gegara nonton film kartini (1982) yang epic banget.,nang gegara nonton film kartini 1982 epic,True
26,0,"baru selesai nonton film GOAL 3, ternyata penurunan kualitas film nya drastis parah.",selesai nonton film goal 3 turun kualitas film drastis parah,True
179,1,"Masih belun moveon dari #CriticalEleven dan ini bikin saya belajar satu hal. Buku yg diadaptasi ke film, gak bisa kita samakan kualitasnya",bun moveon criticaleleven ajar buku adaptasi film gak sama kualitas,True
173,1,@ernestprakasa Slamat koh ernes atas kemenangan film cek toko sebelahnya Kita kuat karna kita beragam bukan seragam,slamat koh ernes menang film cek toko belah kuat karna agam seragam,True
44,0,Sayang banget ketika ada film lokal yang bagus tapi budgetnya kurang jadi layar yang bisa di tonton jadi terbatas banget. sayang banget,sayang film lokal bagus budgetnya layar tonton batas sayang,True
133,1,Nonton Film The Guys. Filmnya ngakak Abis ada sedihnya juga film dengan paket yg komplit hehehehe Sukses terus @radityadika,nonton film film ngakak sedih film paket komplit hehehehe sukses,True
70,0,Film e hambar,film e hambar,True
154,1,Ini salah satu film yg simple tapi hasilnya luarbiasa. Ga aneh film #GetOut dapet critical acclaim.,film simple hasil luarbiasa ga aneh film getout dapet critical acclaim,True
118,1,"Nonton Get Out bener2 gk punya ekspektasi apa2, cuma tertarik karna ini filmnya Jordan Peele, dan puas!! Keren parah, film sakit jiwa ini.",nonton get out bener2 gk ekspektasi apa2 tarik karna film jordan peele puas keren parah film sakit jiwa,True
68,0,Naruto adalah film paling bodoh ke-8 haha #faktanya #quote,naruto film bodoh 8 fakta quote,True
19,0,Ini film yang bilang bagus...Kelompoknya doang. Yang kasih penghargaan juga dia2 aj. waktu nonton ternyata jelek.,film bilang bagus kelompok doang kasih harga dia2 nonton jelek,True
20,0,"baik, kita sudahi saja. hidup terlalu singkat untuk dihabisken dengan menonton film jelek.",sudah singkat dihabisken tonton film jelek,True
113,1,"Agak kebanyakan nangis2nya untuk selera saya, tapi secara keseluruhan sy kagum dengan film #Kartini.",banyak nangis2nya selera kagum film kartini,True
140,1,"Pengerjaan film #Kartini terasa sangat sungguh2. Baik dari pemain maupun produksi. Selamat ya, Mas @Hanungbramantyo",kerja film kartini sungguh2 main produksi selamat,True
47,0,"Semalam nonton film ini, paginya ane download, malem langsung nonton.. ane smpai begadang.. hasilnya? Ane Kecewa... http://fb.me/13sZi5lbC ",malam nonton film pagi download malem nonton begadang hasil kecewa,True
1,0,Jelek filmnya... apalagi si ernest gak mutu bgt actingnya... film sampah,jelek film ernest gak mutu actingnya film sampah,True
90,0,Ancur bgt itu film. Jelekk,ancur film jelekk,True
142,1,"thanks for today @andibowooo :-* film #TheBossBaby bagus banget dapet feel nya dari lucu, ketawa , amazing pokonya ",thanks for today film thebossbaby bagus dapet feel lucu ketawa amazing poko,True
64,0,"Kecewa dgn plot cerita film dengan the guys, critanya seakan lompat ga ada proses visual yg bs bikin kta mengerti mengapa amira suka sm alfi",kecewa plot cerita film critanya akan lompat ga visual erti amira suka alf,True
38,0,Dibalik novel yang diangkat jadi film. Terus jadinya kurang. Sesungguhny ada campur tangan produser yang sok tau dengan embel2 lebih menjual,balik novel angkat film sesungguhny campur tangan produser sok tau embel2 jual,True
37,0,"#FactRica ~ kurang suka sama film-film romantis, karena endingnya pasti jadian",factrica suka film film romantis endingnya jadi,True
126,1,Tp rasa bangga-nya pasti akan berkali2 lipat kalo film perdananya bisa meledak di pasaran dan tercatat menjadi film terlaris.,bangga berkali2 lipat film perdana ledak pasar catat film laris,True
139,1,"Film sejarah, jarang sekali di negara ini. Jika membaca sejarah saja kita enggan setidaknya tontonlah filmnya @Hanungbramantyo Kartini",film sejarah jarang negara baca sejarah enggan tonton film kartini,True
100,0,ga bakal gua nonton film setan indonesia thur. mengecewakan semua. murahan cuma ngandelin sex,ga nonton film setan indonesia thur kecewa murah ngandelin sex,True
77,0,"Film Kartini menang pd pemain"" film yg kelas atas yg sudah punya nama. Tapi ceritany kurang dapat dan kurang riset menurut saya.",film kartini menang pd main film kelas ceritany riset,True
3,0,@beexkuanlin Sepanjang film gwa berkata kasar terus pada bapaknya,film kasar bapak,True
161,1,"Sampai hari ini, aku masih terngiang2 Film Critical Eleven, ya Tuhan. Betapa aku banyak belajar dr menonton itu. Hemmmm",terngiang2 film critical eleven tuhan betapa ajar tonton hemmmm,True
134,1,Sumpah ini film bagus bngt! Nonton berkali-kali gapernah bosen film the guys sangat menginspirasi tnx bang udah buat film ini @radityadika,sumpah film bagus bngt nonton kali gapernah bosen film inspirasi film,True
178,1,ASTAGAH! FILM FAVORIT KELUAR LAGI LANJUTANNYA. ,astagah film favorit lanjut,True
10,0,#TheMummy 2017 adalah film yang paling memgecewakan saya selama hidup. Yah padahal sy udh berekspektasi tinggi dan suka bgt mesir kuno.,themummy 2017 film memgecewakan berekspektasi suka mesir kuno,True
5,0,"@baekhyun36 kan gua ga tau film nya, lu bilang perang perangan/? Perang""an disebut ama rp yaoi jadi ambigu :v",ga tau film bilang perang perang perang an rp yaoi ambigu v,True
151,1,Berikut 5 film horor Indonesia berpendapatan tinggi dalam 10 tahun terakhir. Dapatkan tiket @DanurMovie di http://bit.ly/belidanur,5 film horor indonesia dapat 10 dapat tiket,True
138,1,"90.4| Film ""Kartini"" bisa ditonton oleh semua umur. Karena film ini selain menghibur juga mendidik dan menginspirasi #FFF",90 4 film kartini tonton umur film hibur didik inspirasi fff,True
172,1,Tadi abis nonton @GetOutMovie. Gokil sih premisnya. Keren lah itu film.,nonton gokil premis keren film,True
130,1,"Papa mama aku juga ikut nonton , mereka termasuk critical sm Film Indonesia,mereka blg film ini Bagus sekali :) terimakasi @Hanungbramantyo",papa mama nonton critical film indonesia blg film bagus terimakasi,True
13,0,"Nonton film #Kartini miris , ternyata di jaman itu dan jaman sekarang bangsa kita tetap bodoh, Serakah, Gila kawin .. IRONIS !! #CelotehPagi",nonton film kartini miris jaman jaman bangsa bodoh serakah gila kawin ironis celotehpagi,True
168,1,nih film komedi lucu bangt bahasa jawa https://t.co/46I52na21l https://t.co/TopkrZd0DZ,film komedi lucu bangt bahasa jawa,True
130,1,"Papa mama aku juga ikut nonton , mereka termasuk critical sm Film Indonesia,mereka blg film ini Bagus sekali :) terimakasi @Hanungbramantyo",papa mama nonton critical film indonesia blg film bagus terimakasi,True
84,0,Kecewa banyak deh pkoknya.. Setidaknya mslh jam tayang bs aja ngertiin tp klu film di cut itu yg g bs dingertiin #KaulahTakdirkuMembelamu,kecewa pkoknya mslh jam tayang ngertiin klu film cut g dingertiin kaulahtakdirkumembelamu,True
65,0,jijik banget sama film ini. apalagi pas dia jadi kelinci gede-_- nightmare parah. https://t.co/eDoiFuS8P5,jijik film kelinci gede nightmare parah,True
63,0,@pandji @InsyaAllahSah Film busuk dan artis dungu merusak bhineka,film busuk artis dungu rusak bhineka,True
101,1,"Keren bang flm lo @radityadika persahabatan, keluarga dan cinta kentel banget. Tokoh pemain pas semua keren bang",keren flm sahabat keluarga cinta kentel tokoh main keren,True
73,0,"Mau bilang jelek ya bilang aja, sekalipun yg buat film itu teman sendiri. Sebut ""filmya bagus"" padahal biasa aja ngga bkin tmen lu maju sih.",bilang jelek bilang film filmya bagus ngga bkin tmen maju,True
17,0,Yang udah nonton film Alien kok pada kecewa ya. Jadi ragu buat nonton.,nonton film alien kecewa ragu nonton,True
9,0,Banyak yg kecewa abis nonton film ini :(,kecewa nonton film,True
143,1,Film Ziarah teramat sangat keren. Bangga. Layak dapat Oscar...,film ziarah amat keren bangga layak oscar,True
152,1,Trust me. #GetOut itu tipe film paling nyaman dinikmati saat kita gak tau sama sekali filmnya mau kemana. Kalau sudah baca sana-sini ya beda,trust me getout tipe film nyaman nikmat gak tau film baca beda,True
